Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Uchitha,2021-01-04 16:15:23,00:00:29,Autoplayed: user action: Unspecified; ,Magi: Adventure of Sinbad: Season 1: Child of Destiny (Episode 1),,Samsung 2014 MStar DTV,00:00:29,Not latest view,IN (India)
Uchitha,2021-01-04 16:13:29,00:00:43,Autoplayed: user action: Unspecified; ,KonoSuba: God's Blessing on This Wonderful World: KonoSuba: God's Blessing on This Wonderful World!: This Self Proclaimed Goddess and Reincarnation in Another World! (Episode 1),,Samsung 2014 MStar DTV,00:00:43,Not latest view,IN (India)
Uchitha,2021-01-04 16:12:25,00:00:15,Autoplayed: user action: None; ,Bleach: Season 1_hook_primary_16x9,HOOK,Samsung 2014 MStar DTV,00:00:15,00:00:15,IN (India)
Uchitha,2021-01-04 16:11:58,00:00:15,Autoplayed: user action: None; ,In Another World With My Smartphone: Season 1_hook_primary_16x9,HOOK,Samsung 2014 MStar DTV,00:00:15,Not latest view,IN (India)
Uchitha,2021-01-04 16:05:38,00:05:33,Autoplayed: user action: None; ,The Disastrous Life of Saiki K.: Reawakened: Season 1: Build The Most Powerful Deck! (Episode 2),,Samsung 2014 MStar DTV,00:05:47,00:05:47,IN (India)
Uchitha,2021-01-04 15:44:45,00:20:48,Autoplayed: user action: Unspecified; ,"The Disastrous Life of Saiki K.: Reawakened: Season 1: Three Men, A Little Girl, A Police Officer and A Dog (Episode 1)",,Samsung 2014 MStar DTV,00:20:48,00:20:48,IN (India)
Uchitha,2021-01-04 15:42:28,00:00:05,Autoplayed: user action: None; ,Season 2 Trailer: The Umbrella Academy,TRAILER,Samsung 2014 MStar DTV,00:00:05,00:00:05,IN (India)
Uchitha,2021-01-04 15:16:25,00:22:33,Autoplayed: user action: Unspecified; ,K: The Complete Series: King (Episode 13),,Samsung 2014 MStar DTV,00:22:33,00:22:33,IN (India)
Uchitha,2021-01-04 14:55:02,00:21:09,,K: The Complete Series: Adolf K. Weismann (Episode 12),,Samsung 2014 MStar DTV,00:22:35,00:22:35,IN (India)
Uchitha,2021-01-04 14:34:50,00:19:58,Autoplayed: user action: Unspecified; ,K: The Complete Series: Killer (Episode 11),,Samsung 2014 MStar DTV,00:22:32,00:22:32,IN (India)
Uchitha,2021-01-04 14:13:31,00:21:10,,K: The Complete Series: Kaleidoscope (Episode 10),,Samsung 2014 MStar DTV,00:22:37,00:22:37,IN (India)
Uchitha,2021-01-04 13:57:56,00:15:25,Autoplayed: user action: Unspecified; ,K: The Complete Series: Knell (Episode 9),,Samsung 2014 MStar DTV,00:21:43,00:21:43,IN (India)
Uchitha,2021-01-04 13:47:24,00:04:57,Autoplayed: user action: Unspecified; ,K: The Complete Series: Knell (Episode 9),,Samsung 2014 MStar DTV,00:04:57,Not latest view,IN (India)
Uchitha,2021-01-04 13:25:55,00:21:18,Autoplayed: user action: Unspecified; ,K: The Complete Series: Kindling (Episode 8),,Samsung 2014 MStar DTV,00:22:36,00:22:36,IN (India)
Uchitha,2021-01-04 12:42:52,00:21:11,,K: The Complete Series: Key (Episode 7),,Samsung 2014 MStar DTV,00:22:36,00:22:36,IN (India)
Uchitha,2021-01-04 12:20:12,00:22:30,,K: The Complete Series: Karma (Episode 6),,Samsung 2014 MStar DTV,00:23:58,00:23:58,IN (India)
Uchitha,2021-01-04 12:00:16,00:19:30,,K: The Complete Series: Knife (Episode 5),,Samsung 2014 MStar DTV,00:22:32,00:22:32,IN (India)
Uchitha,2021-01-04 11:28:46,00:20:15,,K: The Complete Series: Knock-On Effect (Episode 4),,Samsung 2014 MStar DTV,00:22:31,00:22:31,IN (India)
Uchitha,2021-01-04 10:40:50,00:21:07,,K: The Complete Series: Kitchen (Episode 3),,Samsung 2014 MStar DTV,00:22:32,00:22:32,IN (India)
Uchitha,2021-01-04 10:22:43,00:17:05,,K: The Complete Series: Kitten (Episode 2),,Samsung 2014 MStar DTV,00:22:33,00:22:33,IN (India)
Uchitha,2021-01-04 09:57:43,00:22:50,Autoplayed: user action: Unspecified; ,K: The Complete Series: Knight (Episode 1),,Samsung 2014 MStar DTV,00:24:05,00:24:05,IN (India)
Uchitha,2021-01-04 09:50:09,00:00:05,Autoplayed: user action: None; ,K: The Complete Series: Knight (Episode 1),,Samsung 2014 MStar DTV,00:00:05,Not latest view,IN (India)
Uchitha,2021-01-02 15:40:02,01:36:01,Autoplayed: user action: Unspecified; ,"No Game, No Life the Movie: Zero",,Samsung 2014 MStar DTV,01:41:32,01:41:32,IN (India)
Uchitha,2021-01-02 15:33:45,00:00:04,Autoplayed: user action: None; ,Hunter X Hunter (2011): Season 1: Departure x and x Friends (Episode 1),,Samsung 2014 MStar DTV,00:00:04,Not latest view,IN (India)
Ujesha,2021-06-12 11:24:06,00:00:01,Autoplayed: user action: None; ,The Disastrous Life of Saiki K.: Season 1: Episode 2,,Chrome PC (Cadmium),00:01:32,00:01:32,IN (India)
Ujesha,2021-06-12 10:43:49,00:19:26,,The Disastrous Life of Saiki K.: Season 1: Episode 1,,Chrome PC (Cadmium),00:22:03,00:22:03,IN (India)
Ujesha,2021-06-12 10:43:31,00:00:06,Autoplayed: user action: None; ,The Disastrous Life of Saiki K.: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,IN (India)
Ujesha,2021-06-12 09:40:40,00:15:17,,Welcome to Demon School!  Iruma-kun: Season 1: Episode 8,,Chrome PC (Cadmium),00:21:47,00:21:47,IN (India)
Ujesha,2021-06-12 09:40:27,00:00:07,Autoplayed: user action: User_Interaction; ,Welcome to Demon School!  Iruma-kun: Season 1: Episode 7,,Chrome PC (Cadmium),00:22:06,00:22:06,IN (India)
Ujesha,2021-06-12 07:39:00,00:19:20,,Welcome to Demon School!  Iruma-kun: Season 1: Episode 7,,Chrome PC (Cadmium),00:21:59,Not latest view,IN (India)
Ujesha,2021-06-12 07:19:33,00:19:20,,Welcome to Demon School!  Iruma-kun: Season 1: Episode 6,,Chrome PC (Cadmium),00:23:55,00:23:55,IN (India)
Ujesha,2021-06-11 15:15:36,00:01:12,,Welcome to Demon School!  Iruma-kun: Season 1: Episode 6,,Chrome PC (Cadmium),00:01:12,Not latest view,IN (India)
Ujesha,2021-06-11 14:51:57,00:19:55,,Welcome to Demon School!  Iruma-kun: Season 1: Episode 5,,Chrome PC (Cadmium),00:23:53,00:23:53,IN (India)
Ujesha,2021-06-11 14:43:10,00:06:24,,Welcome to Demon School!  Iruma-kun: Season 1: Episode 4,,Chrome PC (Cadmium),00:24:16,00:24:16,IN (India)
Ujesha,2021-06-11 12:12:49,00:09:18,,Welcome to Demon School!  Iruma-kun: Season 1: Episode 4,,Chrome PC (Cadmium),00:15:51,Not latest view,IN (India)
Ujesha,2021-06-10 13:00:35,00:00:11,,Kaguya-sama: Love Is War: Season 1: Yu Ishigami Wants to Live/Chika Fujiwara Wants to Test You/Kaguya Wants to Be Noticed (Episode 6),,Chrome PC (Cadmium),00:00:11,00:00:11,IN (India)
Ujesha,2021-06-10 12:33:53,00:21:08,,Kaguya-sama: Love Is War: Season 1: Kaguya Wants to Handle It/Miyuki Shirogane Wants to Show Off/Kaguya Wants to Be Covered (Episode 5),,Chrome PC (Cadmium),00:23:58,00:23:58,IN (India)
Ujesha,2021-06-10 12:10:51,00:20:57,,Kaguya-sama: Love Is War: Season 1: Kaguya Wants Affection/The Student Council Wants It to Be Said/Kaguya Wants Him to Send It/Miyuki Shirogane Wants to Talk (Episode 4),,Chrome PC (Cadmium),00:22:38,00:22:38,IN (India)
Ujesha,2021-06-10 11:49:27,00:20:35,,Kaguya-sama: Love Is War: Season 1: Miyuki Shirogane Still Hasn't Done It/Kaguya Wants to Be Figured Out/Kaguya Wants to Walk (Episode 3),,Chrome PC (Cadmium),00:23:57,00:23:57,IN (India)
Ujesha,2021-06-10 11:30:31,00:18:12,,Kaguya-sama: Love Is War: Season 1: Kaguya Wants to Trade/Chika Wants to Go Somewhere/Miyuki Wants to Hide His Ignorance (Episode 2),,Chrome PC (Cadmium),00:22:38,00:22:38,IN (India)
Ujesha,2021-06-10 07:45:36,00:17:48,,Asobi Asobase: Workshop Of Fun: 第一期: Heart Go Boing Boing / Hanako's Trial of Shame / Secret of the Dong / Film Production (Episode 10),,Chrome PC (Cadmium),00:21:52,00:21:52,IN (India)
Ujesha,2021-06-10 07:23:36,00:20:16,,Asobi Asobase: Workshop Of Fun: 第一期: Troubles of a Fake Foreigner / A Dutchey Wife / Genetic Engineering (Episode 9),,Chrome PC (Cadmium),00:22:10,00:22:10,IN (India)
Ujesha,2021-06-10 07:23:25,00:00:06,,Asobi Asobase: Workshop Of Fun: 第一期: Phantom Thieves: Pass Club / Woman of Terror / Weirdo Go / Boobie Tragedy (Episode 7),,Chrome PC (Cadmium),00:00:06,00:00:06,IN (India)
Ujesha,2021-06-10 07:23:12,00:00:02,,Asobi Asobase: Workshop Of Fun: 第一期: Equivalent Exchange / Cheap Thrills / Pleasure Seekers / The Kind Pervert (Episode 1),,Chrome PC (Cadmium),00:00:02,00:00:02,IN (India)
Ujesha,2021-06-08 11:21:30,00:04:33,,Welcome to Demon School!  Iruma-kun: Season 1: Episode 4,,Chrome PC (Cadmium),00:06:23,Not latest view,IN (India)
Ujesha,2021-06-08 11:20:33,00:00:05,Autoplayed: user action: None; ,Season 1 Hook Clip 1: Sweet Tooth,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,IN (India)
Ujesha,2021-06-08 11:00:59,00:19:18,,Welcome to Demon School!  Iruma-kun: Season 1: Episode 3,,Chrome PC (Cadmium),00:21:55,00:21:55,IN (India)
Ujesha,2021-06-08 10:38:30,00:20:38,,Welcome to Demon School!  Iruma-kun: Season 1: Episode 2,,Chrome PC (Cadmium),00:22:01,00:22:01,IN (India)
Ujesha,2021-06-08 10:38:06,00:00:02,,Welcome to Demon School!  Iruma-kun: Season 1: Episode 21,,Chrome PC (Cadmium),00:09:16,00:09:16,IN (India)
Ujesha,2021-06-04 11:31:46,00:00:20,Autoplayed: user action: None; ,Season 2 Trailer: B: The Beginning,TRAILER,Chrome PC (Cadmium),00:00:20,00:00:20,IN (India)
Ujesha,2021-06-04 11:29:41,00:01:21,Autoplayed: user action: None; ,Keep Your Hands Off Eizouken! (Anime): Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:01:21,00:01:21,IN (India)
Ujesha,2021-06-04 11:28:54,00:00:15,Autoplayed: user action: None; ,Psycho-Pass_hook_04_16x9,HOOK,Chrome PC (Cadmium),00:00:15,00:00:15,IN (India)
Ujesha,2021-06-04 11:27:14,00:00:01,Autoplayed: user action: User_Interaction; ,A Certain Scientific Accelerator: Season 1: Accelerator (Academy City's Mightiest Esper) (Episode 1),,Chrome PC (Cadmium),00:00:01,00:00:01,IN (India)
Ujesha,2021-06-04 11:25:58,00:00:06,Autoplayed: user action: None; ,Assassination Classroom: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,IN (India)
Ujesha,2021-06-04 11:17:46,00:07:51,,Welcome to Demon School!  Iruma-kun: Season 1: Episode 21,,Chrome PC (Cadmium),00:09:14,Not latest view,IN (India)
Ujesha,2021-06-04 11:16:36,00:01:02,,Welcome to Demon School!  Iruma-kun: Season 1: Episode 15,,Chrome PC (Cadmium),00:02:51,00:02:51,IN (India)
Ujesha,2021-06-04 11:16:20,00:00:09,,Welcome to Demon School!  Iruma-kun: Season 1: Episode 1,,Chrome PC (Cadmium),00:00:09,00:00:09,IN (India)
Ujesha,2021-06-03 09:44:31,00:01:38,,Jujutsu Kaisen: Season 1: Episode 5,,Chrome PC (Cadmium),00:04:11,00:04:11,IN (India)
Ujesha,2021-06-03 09:25:26,00:18:53,,Jujutsu Kaisen: Season 1: Episode 4,,Chrome PC (Cadmium),00:23:39,00:23:39,IN (India)
Ujesha,2021-06-03 09:06:17,00:19:02,,Jujutsu Kaisen: Season 1: Episode 3,,Chrome PC (Cadmium),00:21:20,00:21:20,IN (India)
Ujesha,2021-06-03 08:43:37,00:20:51,,Jujutsu Kaisen: Season 1: Episode 2,,Chrome PC (Cadmium),00:22:29,00:22:29,IN (India)
Ujesha,2021-06-03 08:04:45,00:17:58,,Jujutsu Kaisen: Season 1: Episode 1,,Chrome PC (Cadmium),00:23:51,00:23:51,IN (India)
Ujesha,2021-06-03 08:00:03,00:03:54,,Jujutsu Kaisen: Season 1: Episode 1,,Chrome PC (Cadmium),00:05:14,Not latest view,IN (India)
Ujesha,2021-06-01 11:49:45,00:00:07,Autoplayed: user action: None; ,Spirited Away_hook_05_16x9,HOOK,Chrome PC (Cadmium),00:00:07,00:00:07,IN (India)
Ujesha,2021-06-01 11:49:31,00:00:12,Autoplayed: user action: None; ,The Cat Returns_hook_02_16x9,HOOK,Chrome PC (Cadmium),00:00:12,00:00:12,IN (India)
Ujesha,2021-06-01 11:42:36,00:00:12,Autoplayed: user action: None; ,Eden Hook 1,HOOK,Chrome PC (Cadmium),00:00:12,00:00:12,IN (India)
Ujesha,2021-06-01 11:21:35,00:19:53,,My Hero Academia: Season 5: That Which is Inherited (Episode 102),,Chrome PC (Cadmium),00:21:52,00:21:52,IN (India)
Ujesha,2021-06-01 10:56:48,00:20:10,,My Hero Academia: Season 5: Early Bird! (Episode 101),,Chrome PC (Cadmium),00:21:52,00:21:52,IN (India)
Ujesha,2021-06-01 10:56:23,00:00:05,Autoplayed: user action: None; ,My Hero Academia: Season 1_hook_02_16x9,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,IN (India)
Ujesha,2021-05-25 11:13:05,00:20:35,,Astra Lost in Space: Season 1: WILDERNESS (Episode 3),,Chrome PC (Cadmium),00:21:11,00:21:11,IN (India)
Ujesha,2021-05-25 11:03:51,00:07:35,,Astra Lost in Space: Season 1: PLANET CAMP 2 (Episode 2),,Chrome PC (Cadmium),00:24:49,00:24:49,IN (India)
Ujesha,2021-05-24 16:56:11,00:13:01,,Astra Lost in Space: Season 1: PLANET CAMP 2 (Episode 2),,Chrome PC (Cadmium),00:17:14,Not latest view,IN (India)
Ujesha,2021-05-24 16:25:36,00:20:56,,Astra Lost in Space: Season 1: PLANET CAMP 1 (Episode 1),,Chrome PC (Cadmium),00:21:33,00:21:33,IN (India)
Ujesha,2021-05-24 16:13:04,00:10:33,,Hinamatsuri: Season 1: Episode 12,,Chrome PC (Cadmium),00:22:22,00:22:22,IN (India)
Ujesha,2021-05-24 14:32:50,00:10:14,,Hinamatsuri: Season 1: Episode 12,,Chrome PC (Cadmium),00:11:49,Not latest view,IN (India)
Ujesha,2021-05-24 14:13:57,00:17:01,,Hinamatsuri: Season 1: Episode 11,,Chrome PC (Cadmium),00:22:11,00:22:11,IN (India)
Ujesha,2021-05-24 13:48:26,00:19:55,,Hinamatsuri: Season 1: Episode 10,,Chrome PC (Cadmium),00:22:10,00:22:10,IN (India)
Ujesha,2021-05-24 13:12:28,00:15:29,,Hinamatsuri: Season 1: Episode 9,,Chrome PC (Cadmium),00:22:10,00:22:10,IN (India)
Ujesha,2021-05-24 13:06:14,00:06:06,,Hinamatsuri: Season 1: Episode 8,,Chrome PC (Cadmium),00:22:16,00:22:16,IN (India)
Ujesha,2021-05-24 11:15:23,00:10:59,,Hinamatsuri: Season 1: Episode 8,,Chrome PC (Cadmium),00:12:17,Not latest view,IN (India)
Ujesha,2021-05-24 11:15:07,00:00:02,,Hinamatsuri: Season 1: Episode 1,,Chrome PC (Cadmium),00:00:02,00:00:02,IN (India)
Ujesha,2021-05-20 07:28:55,00:08:44,,My Hero Academia: Season 4: Episode 68,,Chrome PC (Cadmium),00:10:51,00:10:51,IN (India)
Ujesha,2021-05-20 07:27:31,00:00:40,Autoplayed: user action: None; ,JoJo's Bizarre Adventure: Stardust Crusaders_hook_04_16x9,HOOK,Chrome PC (Cadmium),00:00:40,00:00:40,IN (India)
Ujesha,2021-05-19 10:41:31,00:00:02,Autoplayed: user action: User_Interaction; ,Demon Slayer: Kimetsu no Yaiba: Season 1: Cruelty (Episode 1),,Chrome PC (Cadmium),00:00:02,00:00:02,IN (India)
Ujesha,2021-05-17 15:16:10,00:00:02,,My Hero Academia: Season 1: Izuku Midoriya: Origin (Episode 1),,Chrome PC (Cadmium),00:00:02,00:00:02,IN (India)
Ujesha,2021-05-17 13:23:10,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: Thus Spoke Kishibe Rohan,TRAILER,Chrome PC (Cadmium),00:00:04,00:00:04,IN (India)
Ujesha,2021-05-17 13:22:47,00:00:07,Autoplayed: user action: None; ,My Hero Academia: Season 1_hook_02_16x9,HOOK,Chrome PC (Cadmium),00:00:07,Not latest view,IN (India)
Ujesha,2021-05-17 08:46:14,00:00:13,Autoplayed: user action: None; ,Heaven Official's Blessing: Season 1_hook_01_16x9,HOOK,Chrome PC (Cadmium),00:00:13,00:00:13,IN (India)
Ujesha,2021-05-17 08:05:34,00:13:46,,The Way of the Househusband: Season 1: Episode 5,,Chrome PC (Cadmium),00:15:28,00:15:28,IN (India)
Ujesha,2021-05-17 07:38:36,00:12:33,,The Way of the Househusband: Season 1: Episode 4,,Chrome PC (Cadmium),00:14:15,00:14:15,IN (India)
Ujesha,2021-05-17 07:25:25,00:13:09,,The Way of the Househusband: Season 1: Episode 3,,Chrome PC (Cadmium),00:15:02,00:15:02,IN (India)
Ujesha,2021-05-17 07:10:45,00:14:39,,The Way of the Househusband: Season 1: Episode 2,,Chrome PC (Cadmium),00:16:21,00:16:21,IN (India)
Ujesha,2021-05-17 06:47:54,00:13:46,,The Way of the Househusband: Season 1: Episode 1,,Chrome PC (Cadmium),00:14:45,00:14:45,IN (India)
Ujesha,2021-05-17 06:47:10,00:00:36,Autoplayed: user action: None; ,Season 1 Portrait Product Preview: The Way of the Househusband,PREVIEW,Chrome PC (Cadmium),00:00:36,00:00:36,IN (India)
Ujesha,2021-05-17 06:46:34,00:00:32,Autoplayed: user action: None; ,Season 1 Portrait Product Preview: Great Pretender,PREVIEW,Chrome PC (Cadmium),00:00:32,00:00:32,IN (India)
Ujesha,2021-05-17 06:45:55,00:00:27,Autoplayed: user action: None; ,Season 1 Portrait Product Preview: High-Rise Invasion,PREVIEW,Chrome PC (Cadmium),00:00:27,00:00:27,IN (India)
Ujesha,2021-05-17 06:45:46,00:00:07,Autoplayed: user action: None; ,Portrait Product Preview: The Mitchells vs. The Machines,PREVIEW,Chrome PC (Cadmium),00:00:07,00:00:07,IN (India)
Ujesha,2021-05-16 12:06:42,00:00:43,,CAROLE & TUESDAY: Part 1: Show Me The Way (Episode 7),,Chrome PC (Cadmium),00:03:09,00:03:09,IN (India)
Ujesha,2021-05-16 11:49:45,00:14:43,,CAROLE & TUESDAY: Part 1: Life is a Carnival (Episode 6),,Chrome PC (Cadmium),00:21:35,00:21:35,IN (India)
Ujesha,2021-05-16 11:32:16,00:17:16,,CAROLE & TUESDAY: Part 1: Every Breath You Take (Episode 5),,Chrome PC (Cadmium),00:21:34,00:21:34,IN (India)
Ujesha,2021-05-16 10:46:45,00:18:09,,CAROLE & TUESDAY: Part 1: Video Killed the Radio Star (Episode 4),,Chrome PC (Cadmium),00:21:32,00:21:32,IN (India)
Ujesha,2021-05-16 10:28:24,00:18:18,,CAROLE & TUESDAY: Part 1: Fire and Rain (Episode 3),,Chrome PC (Cadmium),00:21:33,00:21:33,IN (India)
Ujesha,2021-05-16 10:07:32,00:18:28,,CAROLE & TUESDAY: Part 1: Born to Run (Episode 2),,Chrome PC (Cadmium),00:21:32,00:21:32,IN (India)
Ujesha,2021-05-16 09:44:56,00:21:32,,CAROLE & TUESDAY: Part 1: True Colors (Episode 1),,Chrome PC (Cadmium),00:21:32,00:21:32,IN (India)
Ujesha,2021-05-16 09:43:36,00:00:29,Autoplayed: user action: None; ,Fate: The Winx Club Saga: Season 1 (Portrait Product Preview),PREVIEW,Chrome PC (Cadmium),00:00:30,00:00:30,IN (India)
Ujesha,2021-05-16 09:43:19,00:00:06,Autoplayed: user action: None; ,Fate/stay night: Unlimited Blade Works: Part 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,IN (India)
Ujesha,2021-05-16 09:43:04,00:00:05,Autoplayed: user action: None; ,JoJo's Bizarre Adventure: Stardust Crusaders_hook_05_16x9,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,IN (India)
Ujesha,2021-05-16 08:37:59,00:01:49,,Stranger Things: Season 1: Chapter One: The Vanishing of Will Byers (Episode 1),,Chrome PC (Cadmium),00:06:01,00:06:01,IN (India)
Ujesha,2021-05-16 08:37:50,00:00:05,Autoplayed: user action: None; ,Stranger Things 3 (Trailer),TRAILER,Chrome PC (Cadmium),00:00:05,00:00:05,IN (India)
Ujesha,2021-05-16 08:37:19,00:00:18,Autoplayed: user action: None; ,Kuroko's Basketball: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:18,00:00:18,IN (India)
Ujesha,2021-05-15 17:38:02,00:03:10,,Stranger Things: Season 1: Chapter One: The Vanishing of Will Byers (Episode 1),,Chrome PC (Cadmium),00:04:12,Not latest view,IN (India)
Ujesha,2021-05-15 17:37:39,00:00:05,Autoplayed: user action: None; ,Stranger Things 3 (Trailer),TRAILER,Chrome PC (Cadmium),00:00:05,Not latest view,IN (India)
Ujesha,2021-05-15 17:36:07,00:01:02,,Stranger Things: Season 1: Chapter One: The Vanishing of Will Byers (Episode 1),,Chrome PC (Cadmium),00:01:02,Not latest view,IN (India)
Ujesha,2021-05-15 17:34:40,00:00:06,Autoplayed: user action: None; ,"Volume 2 Trailer: Love, Death & Robots",TRAILER,Chrome PC (Cadmium),00:00:06,00:00:06,IN (India)
Ujesha,2021-05-15 17:34:22,00:00:03,,"Love, Death & Robots: Volume 2: Automated Customer Service (Episode 1)",,Chrome PC (Cadmium),00:00:03,00:00:03,IN (India)
Ujesha,2021-04-30 17:43:59,00:00:15,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,Samsung 2014 MStar DTV,00:00:15,00:00:15,IN (India)
Ujesha,2021-04-30 16:11:04,01:26:10,,A Whisker Away,,Samsung 2014 MStar DTV,01:44:30,01:44:30,IN (India)
Ujesha,2021-04-30 16:09:48,00:00:56,,Trailer: A Whisker Away,TRAILER,Samsung 2014 MStar DTV,00:00:56,00:00:56,IN (India)
Ujesha,2021-04-30 16:09:34,00:00:03,Autoplayed: user action: None; ,A Whisker Away,,Samsung 2014 MStar DTV,00:00:03,Not latest view,IN (India)
Ujesha,2021-04-30 15:35:13,00:17:25,,I'm Standing on a Million Lives: Season 1: Episode 5,,Samsung 2014 MStar DTV,00:18:50,00:18:50,IN (India)
Ujesha,2021-04-30 15:11:33,00:20:48,,I'm Standing on a Million Lives: Season 1: Episode 4,,Samsung 2014 MStar DTV,00:23:42,00:23:42,IN (India)
Ujesha,2021-04-30 14:53:19,00:16:42,,I'm Standing on a Million Lives: Season 1: Episode 3,,Samsung 2014 MStar DTV,00:23:42,00:23:42,IN (India)
Ujesha,2021-04-30 14:32:10,00:20:50,,I'm Standing on a Million Lives: Season 1: Episode 2,,Samsung 2014 MStar DTV,00:23:42,00:23:42,IN (India)
Ujesha,2021-04-30 14:11:08,00:20:38,Autoplayed: user action: User_Interaction; ,I'm Standing on a Million Lives: Season 1: Episode 1,,Samsung 2014 MStar DTV,00:23:42,00:23:42,IN (India)
Ujesha,2021-04-30 14:07:43,00:00:59,Autoplayed: user action: None; ,My Hero Academia: Season 1_hook_primary_16x9,HOOK,Samsung 2014 MStar DTV,00:00:59,00:00:59,IN (India)
Ujesha,2021-03-17 11:16:55,00:00:02,Autoplayed: user action: Unspecified; ,Kaguya-sama: Love Is War: Season 1: I Will Make You Invite Me to a Movie/Kaguya Wants to Be Stopped/Kaguya Wants It (Episode 1),,Samsung 2014 MStar DTV,00:00:02,00:00:02,IN (India)
Ujesha,2021-03-17 11:14:06,00:00:28,Autoplayed: user action: None; ,Kaguya-sama: Love Is War: Season 1: I Will Make You Invite Me to a Movie/Kaguya Wants to Be Stopped/Kaguya Wants It (Episode 1),,Samsung 2014 MStar DTV,00:00:28,Not latest view,IN (India)
Ujesha,2021-03-15 16:07:04,00:00:01,,Code Geass: Lelouch of the Rebellion: Season 1: Episode 7,,Samsung 2014 MStar DTV,00:00:01,00:00:01,IN (India)
Ujesha,2021-03-15 15:42:52,00:19:56,,Code Geass: Lelouch of the Rebellion: Season 1: Episode 6,,Samsung 2014 MStar DTV,00:22:21,00:22:21,IN (India)
Ujesha,2021-03-15 15:20:31,00:22:03,,Code Geass: Lelouch of the Rebellion: Season 1: Episode 5,,Samsung 2014 MStar DTV,00:22:22,00:22:22,IN (India)
Ujesha,2021-03-15 15:00:15,00:19:59,,Code Geass: Lelouch of the Rebellion: Season 1: Episode 4,,Samsung 2014 MStar DTV,00:22:23,00:22:23,IN (India)
Ujesha,2021-03-15 14:39:49,00:20:21,,Code Geass: Lelouch of the Rebellion: Season 1: Episode 3,,Samsung 2014 MStar DTV,00:22:23,00:22:23,IN (India)
Ujesha,2021-03-15 14:19:23,00:20:20,,Code Geass: Lelouch of the Rebellion: Season 1: Episode 2,,Samsung 2014 MStar DTV,00:22:22,00:22:22,IN (India)
Ujesha,2021-03-15 13:57:48,00:21:14,Autoplayed: user action: Unspecified; ,Code Geass: Lelouch of the Rebellion: Season 1: Episode 1,,Samsung 2014 MStar DTV,00:22:41,00:22:41,IN (India)
Ujesha,2021-03-12 07:39:15,01:18:48,Autoplayed: user action: Unspecified; ,The Emoji Movie,,Samsung 2014 MStar DTV,01:18:48,01:18:48,IN (India)
Ujesha,2021-02-05 07:40:33,00:00:30,Autoplayed: user action: None; ,Free!: Free! - Eternal Summer -: Storm of Dive and Dash! (Episode 1),,Samsung 2014 MStar DTV,00:00:30,00:00:30,IN (India)
Ujesha,2021-02-05 07:40:02,00:00:08,Autoplayed: user action: None; ,Tokyo Ghoul: Tokyo Ghoul:re: START: Those Who Hunt (Episode 1),,Samsung 2014 MStar DTV,00:00:08,00:00:08,IN (India)
Ujesha,2021-02-01 13:12:13,00:00:12,Autoplayed: user action: Unspecified; ,The Irregular at Magic High School: Season 1: Enrollment Part 1 (Episode 1),,Samsung 2014 MStar DTV,00:00:12,00:00:12,IN (India)
Ujesha,2021-02-01 12:22:01,00:05:51,Autoplayed: user action: Unspecified; ,Identity Thief,,Samsung 2014 MStar DTV,00:05:51,00:05:51,IN (India)
Ujesha,2021-02-01 12:17:59,00:03:02,Autoplayed: user action: Unspecified; ,Meet the Fockers,,Samsung 2014 MStar DTV,00:04:47,00:04:47,IN (India)
Ujesha,2021-02-01 12:16:43,00:00:22,Autoplayed: user action: None; ,The Irregular at Magic High School: Season 1: Enrollment Part 1 (Episode 1),,Samsung 2014 MStar DTV,00:00:22,Not latest view,IN (India)
Ujesha,2021-01-29 09:28:01,00:08:26,Autoplayed: user action: Unspecified; ,Dr. Stone: Season 1: Episode 16,,Samsung 2014 MStar DTV,00:09:51,00:09:51,IN (India)
Ujesha,2021-01-29 09:27:25,00:00:03,Autoplayed: user action: None; ,Death by Magic: Season 1: CAPE TOWN: The Great Escape (Episode 1),,Samsung 2014 MStar DTV,00:00:03,00:00:03,IN (India)
Ujesha,2021-01-29 09:25:21,00:00:05,Autoplayed: user action: Unspecified; ,Dr. Stone: Season 1: Episode 16,,Samsung 2014 MStar DTV,00:00:05,Not latest view,IN (India)
Ujesha,2021-01-29 09:24:24,00:00:05,,Dr. Stone: Season 1: Episode 16,,Samsung 2014 MStar DTV,00:00:05,Not latest view,IN (India)
